eval_id,rfq_id,vendor_id,vendor_name,bid_total_usd,delivery_days,price_score,delivery_score,quality_score,relationship_score,composite_score,selected,month_index
EVAL-RFQ-0175-V010,RFQ-0175,V010,Adriatic Fastenings d.o.o.,64525.8,55,16.62,18.18,74.0,61.0,33.0,False,15
EVAL-RFQ-0176-V021,RFQ-0176,V021,Helios Micro Systems,58111.76,26,12.64,100.0,82.0,40.0,55.46,True,16
EVAL-RFQ-0176-V013,RFQ-0176,V013,Vantage Sensors GmbH,60361.84,40,9.25,65.0,88.0,89.0,49.7,True,16
EVAL-RFQ-0176-V018,RFQ-0176,V018,Guangzhou Mech & Elec Co.,66517.99,30,0.0,86.67,45.0,54.0,40.4,True,16
EVAL-RFQ-0177-V013,RFQ-0177,V013,Vantage Sensors GmbH,24293.4,15,3.48,100.0,88.0,89.0,57.89,True,16
EVAL-RFQ-0177-V002,RFQ-0177,V002,Tanaka Electrical KK,24437.04,28,2.91,53.57,90.0,89.0,44.14,True,16
EVAL-RFQ-0177-V021,RFQ-0177,V021,Helios Micro Systems,24639.96,23,2.11,65.22,82.0,40.0,40.81,True,16
EVAL-RFQ-0177-V011,RFQ-0177,V011,Solaris Power Components,22128.54,30,12.08,50.0,70.0,54.0,39.23,True,16
EVAL-RFQ-0177-V006,RFQ-0177,V006,Bright Spark Electronics Ltd,25170.06,46,0.0,32.61,72.0,61.0,30.28,True,16
EVAL-RFQ-0178-V016,RFQ-0178,V016,Precision Arc Systems,33385.61,16,17.15,100.0,68.0,54.0,55.86,True,16
EVAL-RFQ-0178-V013,RFQ-0178,V013,Vantage Sensors GmbH,39407.44,20,2.21,80.0,88.0,89.0,51.38,True,16
EVAL-RFQ-0178-V002,RFQ-0178,V002,Tanaka Electrical KK,39044.95,38,3.11,42.11,90.0,89.0,40.78,True,16
EVAL-RFQ-0178-V021,RFQ-0178,V021,Helios Micro Systems,38137.32,50,5.36,32.0,82.0,40.0,32.14,True,16
EVAL-RFQ-0178-V006,RFQ-0178,V006,Bright Spark Electronics Ltd,40298.21,52,0.0,30.77,72.0,61.0,29.73,True,16
EVAL-RFQ-0179-V009,RFQ-0179,V009,Fischer & Söhne KG,54191.4,25,7.49,92.0,89.0,100.0,58.4,True,16
EVAL-RFQ-0179-V007,RFQ-0179,V007,Nakamura Tooling Co.,58578.84,23,0.0,100.0,92.0,96.0,58.0,True,16
EVAL-RFQ-0179-V017,RFQ-0179,V017,Türk Makina A.Ş.,50582.26,49,13.65,46.94,73.0,61.0,40.24,True,16
EVAL-RFQ-0179-V010,RFQ-0179,V010,Adriatic Fastenings d.o.o.,52345.2,46,10.64,50.0,74.0,61.0,40.16,True,16
EVAL-RFQ-0179-V019,RFQ-0179,V019,Emerald Isle Castings Ltd,58473.86,54,0.18,42.59,87.0,75.0,37.75,True,16
EVAL-RFQ-0179-V022,RFQ-0179,V022,Andean Precision SRL,54394.12,54,7.14,42.59,70.0,40.0,33.64,False,16
EVAL-RFQ-0180-V021,RFQ-0180,V021,Helios Micro Systems,45848.92,14,3.97,100.0,82.0,40.0,51.99,True,16
EVAL-RFQ-0180-V013,RFQ-0180,V013,Vantage Sensors GmbH,47346.68,33,0.83,42.42,88.0,89.0,39.56,True,16
EVAL-RFQ-0180-V016,RFQ-0180,V016,Precision Arc Systems,42083.8,27,11.86,51.85,68.0,54.0,39.3,True,16
EVAL-RFQ-0180-V002,RFQ-0180,V002,Tanaka Electrical KK,45874.08,48,3.92,29.17,90.0,89.0,37.22,True,16
EVAL-RFQ-0180-V018,RFQ-0180,V018,Guangzhou Mech & Elec Co.,47744.8,25,0.0,56.0,45.0,54.0,31.2,True,16
EVAL-RFQ-0181-V002,RFQ-0181,V002,Tanaka Electrical KK,26389.53,16,9.67,100.0,90.0,89.0,60.77,True,16
EVAL-RFQ-0181-V013,RFQ-0181,V013,Vantage Sensors GmbH,26245.05,47,10.16,34.04,88.0,89.0,40.78,True,16
EVAL-RFQ-0181-V021,RFQ-0181,V021,Helios Micro Systems,27358.32,30,6.35,53.33,82.0,40.0,38.94,True,16
EVAL-RFQ-0181-V006,RFQ-0181,V006,Bright Spark Electronics Ltd,29213.34,33,0.0,48.48,72.0,61.0,35.05,True,16
EVAL-RFQ-0182-V009,RFQ-0182,V009,Fischer & Söhne KG,15722.52,13,8.36,100.0,89.0,100.0,61.14,True,16
EVAL-RFQ-0182-V001,RFQ-0182,V001,Kovacs Precision GmbH,16305.6,30,4.96,43.33,91.0,100.0,43.18,True,16
EVAL-RFQ-0182-V019,RFQ-0182,V019,Emerald Isle Castings Ltd,17157.0,23,0.0,56.52,87.0,75.0,41.86,True,16
EVAL-RFQ-0182-V007,RFQ-0182,V007,Nakamura Tooling Co.,17064.12,43,0.54,30.23,92.0,96.0,37.29,True,16
EVAL-RFQ-0182-V017,RFQ-0182,V017,Türk Makina A.Ş.,14899.5,46,13.16,28.26,73.0,61.0,34.44,True,16
EVAL-RFQ-0182-V024,RFQ-0182,V024,BalticTech UAB,16671.96,41,2.83,31.71,80.0,40.0,30.64,False,16
EVAL-RFQ-0183-V016,RFQ-0183,V016,Precision Arc Systems,30687.47,20,26.1,100.0,68.0,54.0,59.44,True,16
EVAL-RFQ-0183-V013,RFQ-0183,V013,Vantage Sensors GmbH,36547.83,42,11.98,47.62,88.0,89.0,45.58,True,16
EVAL-RFQ-0183-V002,RFQ-0183,V002,Tanaka Electrical KK,35979.35,48,13.35,41.67,90.0,89.0,44.74,True,16
EVAL-RFQ-0183-V018,RFQ-0183,V018,Guangzhou Mech & Elec Co.,41524.12,22,0.0,90.91,45.0,54.0,41.67,True,16
EVAL-RFQ-0183-V021,RFQ-0183,V021,Helios Micro Systems,36483.04,47,12.14,42.55,82.0,40.0,38.02,True,16
EVAL-RFQ-0184-V007,RFQ-0184,V007,Nakamura Tooling Co.,63140.04,27,0.0,85.19,92.0,96.0,53.56,True,16
EVAL-RFQ-0184-V024,RFQ-0184,V024,BalticTech UAB,58750.47,23,6.95,100.0,80.0,40.0,52.78,True,16
EVAL-RFQ-0184-V009,RFQ-0184,V009,Fischer & Söhne KG,57326.04,33,9.21,69.7,89.0,100.0,52.39,True,16
EVAL-RFQ-0184-V001,RFQ-0184,V001,Kovacs Precision GmbH,59115.46,34,6.37,67.65,91.0,100.0,51.04,True,16
EVAL-RFQ-0184-V004,RFQ-0184,V004,Strömberg Hydraulics AB,59380.32,39,5.95,58.97,93.0,100.0,48.67,True,16
EVAL-RFQ-0184-V019,RFQ-0184,V019,Emerald Isle Castings Ltd,59393.24,40,5.93,57.5,87.0,75.0,44.52,False,16
EVAL-RFQ-0184-V022,RFQ-0184,V022,Andean Precision SRL,57245.29,36,9.34,63.89,70.0,40.0,40.9,False,16
EVAL-RFQ-0184-V010,RFQ-0184,V010,Adriatic Fastenings d.o.o.,56818.93,52,10.01,44.23,74.0,61.0,38.17,False,16
EVAL-RFQ-0185-V006,RFQ-0185,V006,Bright Spark Electronics Ltd,48883.4,21,18.82,100.0,72.0,61.0,58.03,True,16
EVAL-RFQ-0185-V013,RFQ-0185,V013,Vantage Sensors GmbH,58674.06,27,2.57,77.78,88.0,89.0,50.86,True,16
EVAL-RFQ-0185-V021,RFQ-0185,V021,Helios Micro Systems,60218.85,22,0.0,95.45,82.0,40.0,49.04,True,16
EVAL-RFQ-0185-V016,RFQ-0185,V016,Precision Arc Systems,53820.67,51,10.62,41.18,68.0,54.0,35.6,True,16
EVAL-RFQ-0186-V003,RFQ-0186,V003,Patel Alloys Pvt Ltd,36652.0,28,2.28,100.0,86.0,75.0,55.61,True,16
EVAL-RFQ-0186-V020,RFQ-0186,V020,Rajasthan Rare Earths Ltd,34607.72,33,7.73,84.85,84.0,61.0,51.45,True,16
EVAL-RFQ-0186-V014,RFQ-0186,V014,Coastal Alloys Pty Ltd,35864.08,31,4.38,90.32,79.0,68.0,51.45,True,16
EVAL-RFQ-0186-V012,RFQ-0186,V012,Indra Copper Works,36448.16,52,2.82,53.85,89.0,82.0,43.28,True,16
EVAL-RFQ-0186-V023,RFQ-0186,V023,Sahara Industrial FZE,37506.56,33,0.0,84.85,68.0,40.0,43.05,True,16
EVAL-RFQ-0186-V008,RFQ-0186,V008,Delta Composites Inc.,33876.64,51,9.68,54.9,76.0,68.0,42.34,False,16
EVAL-RFQ-0187-V014,RFQ-0187,V014,Coastal Alloys Pty Ltd,14817.54,19,5.89,100.0,79.0,68.0,54.96,True,16
EVAL-RFQ-0187-V012,RFQ-0187,V012,Indra Copper Works,15249.37,22,3.15,86.36,89.0,82.0,53.17,True,16
EVAL-RFQ-0187-V003,RFQ-0187,V003,Patel Alloys Pvt Ltd,15124.0,26,3.94,73.08,86.0,75.0,48.2,True,16
EVAL-RFQ-0187-V015,RFQ-0187,V015,Nordic Steel AS,15436.43,54,1.96,35.19,90.0,100.0,39.34,True,16
EVAL-RFQ-0187-V008,RFQ-0187,V008,Delta Composites Inc.,14089.2,46,10.52,41.3,76.0,68.0,38.6,True,16
EVAL-RFQ-0187-V005,RFQ-0187,V005,Cerro Negro Metals SA,15472.25,41,1.73,46.34,75.0,68.0,36.4,False,16
EVAL-RFQ-0187-V020,RFQ-0187,V020,Rajasthan Rare Earths Ltd,15744.88,54,0.0,35.19,84.0,61.0,33.46,False,16
EVAL-RFQ-0187-V023,RFQ-0187,V023,Sahara Industrial FZE,14741.92,46,6.37,41.3,68.0,40.0,32.54,False,16
EVAL-RFQ-0188-V001,RFQ-0188,V001,Kovacs Precision GmbH,32317.71,12,7.0,100.0,91.0,100.0,61.0,True,16
EVAL-RFQ-0188-V010,RFQ-0188,V010,Adriatic Fastenings d.o.o.,27355.14,31,21.28,38.71,74.0,61.0,41.03,True,16
EVAL-RFQ-0188-V007,RFQ-0188,V007,Nakamura Tooling Co.,34750.44,37,0.0,32.43,92.0,96.0,37.73,True,16
EVAL-RFQ-0188-V019,RFQ-0188,V019,Emerald Isle Castings Ltd,34376.94,39,1.07,30.77,87.0,75.0,34.56,True,16
EVAL-RFQ-0188-V024,RFQ-0188,V024,BalticTech UAB,32073.69,45,7.7,26.67,80.0,40.0,31.08,True,16
EVAL-RFQ-0189-V009,RFQ-0189,V009,Fischer & Söhne KG,17647.2,12,8.23,100.0,89.0,100.0,61.09,True,17
EVAL-RFQ-0189-V007,RFQ-0189,V007,Nakamura Tooling Co.,18789.28,12,2.29,100.0,92.0,96.0,58.92,True,17
EVAL-RFQ-0189-V004,RFQ-0189,V004,Strömberg Hydraulics AB,17525.08,26,8.87,46.15,93.0,100.0,45.99,True,17
EVAL-RFQ-0189-V001,RFQ-0189,V001,Kovacs Precision GmbH,18386.8,40,4.39,30.0,91.0,100.0,38.95,True,17
EVAL-RFQ-0189-V010,RFQ-0189,V010,Adriatic Fastenings d.o.o.,16593.7,36,13.71,33.33,74.0,61.0,36.38,True,17
EVAL-RFQ-0189-V019,RFQ-0189,V019,Emerald Isle Castings Ltd,19230.46,42,0.0,28.57,87.0,75.0,33.47,False,17
EVAL-RFQ-0189-V024,RFQ-0189,V024,BalticTech UAB,17513.9,38,8.93,31.58,80.0,40.0,33.04,False,17
EVAL-RFQ-0189-V022,RFQ-0189,V022,Andean Precision SRL,15975.36,55,16.93,21.82,70.0,40.0,31.32,False,17
EVAL-RFQ-0190-V013,RFQ-0190,V013,Vantage Sensors GmbH,174743.04,11,5.16,100.0,88.0,89.0,58.57,True,17
EVAL-RFQ-0190-V002,RFQ-0190,V002,Tanaka Electrical KK,177605.16,18,3.61,61.11,90.0,89.0,46.68,True,17
EVAL-RFQ-0190-V021,RFQ-0190,V021,Helios Micro Systems,181159.02,26,1.68,42.31,82.0,40.0,33.76,True,17
EVAL-RFQ-0190-V011,RFQ-0190,V011,Solaris Power Components,184255.38,29,0.0,37.93,70.0,54.0,30.78,True,17
EVAL-RFQ-0190-V006,RFQ-0190,V006,Bright Spark Electronics Ltd,176371.74,40,4.28,27.5,72.0,61.0,30.46,True,17
EVAL-RFQ-0191-V011,RFQ-0191,V011,Solaris Power Components,128206.65,14,0.0,100.0,70.0,54.0,49.4,True,17
EVAL-RFQ-0191-V002,RFQ-0191,V002,Tanaka Electrical KK,128042.85,22,0.13,63.64,90.0,89.0,46.04,True,17
EVAL-RFQ-0191-V021,RFQ-0191,V021,Helios Micro Systems,125289.45,21,2.28,66.67,82.0,40.0,41.31,True,17
EVAL-RFQ-0191-V006,RFQ-0191,V006,Bright Spark Electronics Ltd,120654.3,24,5.89,58.33,72.0,61.0,40.36,True,17
EVAL-RFQ-0191-V013,RFQ-0191,V013,Vantage Sensors GmbH,124909.2,40,2.57,35.0,88.0,89.0,38.03,True,17
EVAL-RFQ-0192-V002,RFQ-0192,V002,Tanaka Electrical KK,92203.88,29,5.69,93.1,90.0,89.0,57.11,True,17
EVAL-RFQ-0192-V016,RFQ-0192,V016,Precision Arc Systems,81459.5,27,16.68,100.0,68.0,54.0,55.67,True,17
EVAL-RFQ-0192-V013,RFQ-0192,V013,Vantage Sensors GmbH,94900.81,29,2.93,93.1,88.0,89.0,55.6,True,17
EVAL-RFQ-0192-V011,RFQ-0192,V011,Solaris Power Components,97763.22,31,0.0,87.1,70.0,54.0,45.53,True,17
EVAL-RFQ-0192-V021,RFQ-0192,V021,Helios Micro Systems,94561.97,55,3.27,49.09,82.0,40.0,36.44,True,17
EVAL-RFQ-0193-V012,RFQ-0193,V012,Indra Copper Works,48441.25,23,2.99,100.0,89.0,82.0,57.2,True,17
EVAL-RFQ-0193-V015,RFQ-0193,V015,Nordic Steel AS,46605.13,40,6.67,57.5,90.0,100.0,47.92,True,17
EVAL-RFQ-0193-V014,RFQ-0193,V014,Coastal Alloys Pty Ltd,48205.3,37,3.46,62.16,79.0,68.0,42.63,True,17
EVAL-RFQ-0193-V003,RFQ-0193,V003,Patel Alloys Pvt Ltd,46815.34,45,6.25,51.11,86.0,75.0,42.53,True,17
EVAL-RFQ-0193-V020,RFQ-0193,V020,Rajasthan Rare Earths Ltd,48934.6,39,2.0,58.97,84.0,61.0,41.39,True,17
EVAL-RFQ-0193-V008,RFQ-0193,V008,Delta Composites Inc.,49934.17,39,0.0,58.97,76.0,68.0,39.69,False,17
EVAL-RFQ-0193-V005,RFQ-0193,V005,Cerro Negro Metals SA,45697.08,54,8.49,42.59,75.0,68.0,37.97,False,17
EVAL-RFQ-0194-V017,RFQ-0194,V017,Türk Makina A.Ş.,47971.0,13,7.33,100.0,73.0,61.0,53.63,True,17
EVAL-RFQ-0194-V022,RFQ-0194,V022,Andean Precision SRL,44482.9,17,14.07,76.47,70.0,40.0,46.57,True,17
EVAL-RFQ-0194-V004,RFQ-0194,V004,Strömberg Hydraulics AB,49888.3,24,3.63,54.17,93.0,100.0,46.3,True,17
EVAL-RFQ-0194-V010,RFQ-0194,V010,Adriatic Fastenings d.o.o.,39755.1,25,23.2,52.0,74.0,61.0,45.78,True,17
EVAL-RFQ-0194-V007,RFQ-0194,V007,Nakamura Tooling Co.,51509.15,28,0.5,46.43,92.0,96.0,42.13,True,17
EVAL-RFQ-0194-V001,RFQ-0194,V001,Kovacs Precision GmbH,49707.35,38,3.98,34.21,91.0,100.0,40.05,False,17
EVAL-RFQ-0194-V009,RFQ-0194,V009,Fischer & Söhne KG,46715.9,53,9.76,24.53,89.0,100.0,39.06,False,17
EVAL-RFQ-0194-V024,RFQ-0194,V024,BalticTech UAB,51767.1,23,0.0,56.52,80.0,40.0,36.96,False,17
EVAL-RFQ-0195-V017,RFQ-0195,V017,Türk Makina A.Ş.,34962.72,11,12.62,100.0,73.0,61.0,55.75,True,17
EVAL-RFQ-0195-V004,RFQ-0195,V004,Strömberg Hydraulics AB,36328.24,20,9.21,55.0,93.0,100.0,48.78,True,17
EVAL-RFQ-0195-V001,RFQ-0195,V001,Kovacs Precision GmbH,36013.9,23,9.99,47.83,91.0,100.0,46.55,True,17
EVAL-RFQ-0195-V007,RFQ-0195,V007,Nakamura Tooling Co.,40012.44,19,0.0,57.89,92.0,96.0,45.37,True,17
EVAL-RFQ-0195-V009,RFQ-0195,V009,Fischer & Söhne KG,36534.42,26,8.69,42.31,89.0,100.0,43.97,True,17
EVAL-RFQ-0195-V019,RFQ-0195,V019,Emerald Isle Castings Ltd,39028.86,30,2.46,36.67,87.0,75.0,36.88,False,17
EVAL-RFQ-0195-V024,RFQ-0195,V024,BalticTech UAB,36243.74,33,9.42,33.33,80.0,40.0,33.77,False,17
EVAL-RFQ-0195-V010,RFQ-0195,V010,Adriatic Fastenings d.o.o.,35253.4,49,11.89,22.45,74.0,61.0,32.39,False,17
EVAL-RFQ-0196-V006,RFQ-0196,V006,Bright Spark Electronics Ltd,1872.09,15,13.56,100.0,72.0,61.0,55.92,True,17
EVAL-RFQ-0196-V002,RFQ-0196,V002,Tanaka Electrical KK,2044.02,20,5.62,75.0,90.0,89.0,51.65,True,17
EVAL-RFQ-0196-V018,RFQ-0196,V018,Guangzhou Mech & Elec Co.,2081.31,27,3.9,55.56,45.0,54.0,32.63,True,17
EVAL-RFQ-0196-V011,RFQ-0196,V011,Solaris Power Components,2165.79,45,0.0,33.33,70.0,54.0,29.4,True,17
EVAL-RFQ-0197-V013,RFQ-0197,V013,Vantage Sensors GmbH,67758.18,13,3.45,100.0,88.0,89.0,57.88,True,17
EVAL-RFQ-0197-V002,RFQ-0197,V002,Tanaka Electrical KK,70176.12,30,0.0,43.33,90.0,89.0,39.9,True,17
EVAL-RFQ-0197-V021,RFQ-0197,V021,Helios Micro Systems,69074.88,39,1.57,33.33,82.0,40.0,31.03,True,17
EVAL-RFQ-0198-V007,RFQ-0198,V007,Nakamura Tooling Co.,21079.6,18,0.0,100.0,92.0,96.0,58.0,True,17
EVAL-RFQ-0198-V009,RFQ-0198,V009,Fischer & Söhne KG,18841.78,34,10.62,52.94,89.0,100.0,47.93,True,17
EVAL-RFQ-0198-V001,RFQ-0198,V001,Kovacs Precision GmbH,19125.66,39,9.27,46.15,91.0,100.0,45.75,True,17
EVAL-RFQ-0198-V004,RFQ-0198,V004,Strömberg Hydraulics AB,19285.72,53,8.51,33.96,93.0,100.0,42.19,True,17
EVAL-RFQ-0198-V019,RFQ-0198,V019,Emerald Isle Castings Ltd,19708.52,37,6.5,48.65,87.0,75.0,42.1,True,17
EVAL-RFQ-0198-V022,RFQ-0198,V022,Andean Precision SRL,18153.22,35,13.88,51.43,70.0,40.0,38.98,False,17
EVAL-RFQ-0198-V010,RFQ-0198,V010,Adriatic Fastenings d.o.o.,18195.5,48,13.68,37.5,74.0,61.0,37.62,False,17
EVAL-RFQ-0198-V024,RFQ-0198,V024,BalticTech UAB,19146.8,50,9.17,36.0,80.0,40.0,34.47,False,17
EVAL-RFQ-0199-V007,RFQ-0199,V007,Nakamura Tooling Co.,14413.41,13,0.0,100.0,92.0,96.0,58.0,True,17
EVAL-RFQ-0199-V010,RFQ-0199,V010,Adriatic Fastenings d.o.o.,11996.82,15,16.77,86.67,74.0,61.0,53.61,True,17
EVAL-RFQ-0199-V009,RFQ-0199,V009,Fischer & Söhne KG,12842.28,22,10.9,59.09,89.0,100.0,49.89,True,17
EVAL-RFQ-0199-V019,RFQ-0199,V019,Emerald Isle Castings Ltd,13781.79,19,4.38,68.42,87.0,75.0,47.18,True,17
EVAL-RFQ-0199-V001,RFQ-0199,V001,Kovacs Precision GmbH,13440.24,32,6.75,40.62,91.0,100.0,43.09,True,17
EVAL-RFQ-0199-V004,RFQ-0199,V004,Strömberg Hydraulics AB,13031.37,48,9.59,27.08,93.0,100.0,40.56,False,17
EVAL-RFQ-0199-V017,RFQ-0199,V017,Türk Makina A.Ş.,12260.16,49,14.94,26.53,73.0,61.0,34.63,False,17
EVAL-RFQ-0199-V024,RFQ-0199,V024,BalticTech UAB,13077.9,38,9.27,34.21,80.0,40.0,33.97,False,17
EVAL-RFQ-0200-V006,RFQ-0200,V006,Bright Spark Electronics Ltd,55383.57,14,5.51,100.0,72.0,61.0,52.7,True,17
EVAL-RFQ-0200-V021,RFQ-0200,V021,Helios Micro Systems,57961.42,20,1.11,70.0,82.0,40.0,41.85,True,17
EVAL-RFQ-0200-V002,RFQ-0200,V002,Tanaka Electrical KK,58614.16,40,0.0,35.0,90.0,89.0,37.4,True,17
EVAL-RFQ-0200-V011,RFQ-0200,V011,Solaris Power Components,58093.86,24,0.89,58.33,70.0,54.0,37.26,True,17
EVAL-RFQ-0200-V016,RFQ-0200,V016,Precision Arc Systems,56618.1,47,3.41,29.79,68.0,54.0,29.3,True,17
EVAL-RFQ-0201-V001,RFQ-0201,V001,Kovacs Precision GmbH,24093.16,10,8.1,100.0,91.0,100.0,61.44,True,17
EVAL-RFQ-0201-V007,RFQ-0201,V007,Nakamura Tooling Co.,26216.19,19,0.0,52.63,92.0,96.0,43.79,True,17
EVAL-RFQ-0201-V004,RFQ-0201,V004,Strömberg Hydraulics AB,24387.09,37,6.98,27.03,93.0,100.0,39.5,True,17
EVAL-RFQ-0201-V019,RFQ-0201,V019,Emerald Isle Castings Ltd,25681.11,31,2.04,32.26,87.0,75.0,35.39,True,17
EVAL-RFQ-0201-V017,RFQ-0201,V017,Türk Makina A.Ş.,23949.38,29,8.65,34.48,73.0,61.0,34.5,True,17
EVAL-RFQ-0201-V024,RFQ-0201,V024,BalticTech UAB,24059.49,41,8.23,24.39,80.0,40.0,30.61,False,17
EVAL-RFQ-0202-V016,RFQ-0202,V016,Precision Arc Systems,15337.37,10,16.72,100.0,68.0,54.0,55.69,True,17
EVAL-RFQ-0202-V002,RFQ-0202,V002,Tanaka Electrical KK,17418.19,39,5.43,25.64,90.0,89.0,36.76,True,17
EVAL-RFQ-0202-V013,RFQ-0202,V013,Vantage Sensors GmbH,18417.66,52,0.0,19.23,88.0,89.0,32.27,True,17
EVAL-RFQ-0202-V006,RFQ-0202,V006,Bright Spark Electronics Ltd,17020.36,35,7.59,28.57,72.0,61.0,32.11,True,17
EVAL-RFQ-0202-V011,RFQ-0202,V011,Solaris Power Components,16474.79,49,10.55,20.41,70.0,54.0,29.74,True,17
EVAL-RFQ-0202-V021,RFQ-0202,V021,Helios Micro Systems,18034.07,47,2.08,21.28,82.0,40.0,27.62,False,17
