bid_id,rfq_id,vendor_id,vendor_name,bid_date,bid_unit_price,bid_total_usd,delivery_days,validity_days,price_delta_pct,archetype,month_index
BID-RFQ-0179-V017,RFQ-0179,V017,Türk Makina A.Ş.,2025-06-13,139.73,50582.26,49,30,-9.81,aggressive_bidder,16
BID-RFQ-0179-V010,RFQ-0179,V010,Adriatic Fastenings d.o.o.,2025-06-14,144.6,52345.2,46,30,-6.67,aggressive_bidder,16
BID-RFQ-0179-V019,RFQ-0179,V019,Emerald Isle Castings Ltd,2025-06-14,161.53,58473.86,54,30,4.26,conservative,16
BID-RFQ-0179-V022,RFQ-0179,V022,Andean Precision SRL,2025-06-14,150.26,54394.12,54,30,-3.01,aggressive_bidder,16
BID-RFQ-0179-V009,RFQ-0179,V009,Fischer & Söhne KG,2025-06-15,149.7,54191.4,25,30,-3.38,relationship_focused,16
BID-RFQ-0180-V021,RFQ-0180,V021,Helios Micro Systems,2025-05-28,309.79,45848.92,14,30,1.2,conservative,16
BID-RFQ-0180-V013,RFQ-0180,V013,Vantage Sensors GmbH,2025-05-29,319.91,47346.68,33,30,4.5,conservative,16
BID-RFQ-0180-V016,RFQ-0180,V016,Precision Arc Systems,2025-05-29,284.35,42083.8,27,30,-7.11,volatile,16
BID-RFQ-0180-V002,RFQ-0180,V002,Tanaka Electrical KK,2025-05-29,309.96,45874.08,48,30,1.25,conservative,16
BID-RFQ-0180-V018,RFQ-0180,V018,Guangzhou Mech & Elec Co.,2025-05-28,322.6,47744.8,25,30,5.38,aggressive_bidder,16
BID-RFQ-0181-V006,RFQ-0181,V006,Bright Spark Electronics Ltd,2025-06-11,226.46,29213.34,33,30,10.25,volatile,16
BID-RFQ-0181-V002,RFQ-0181,V002,Tanaka Electrical KK,2025-06-09,204.57,26389.53,16,30,-0.41,conservative,16
BID-RFQ-0181-V013,RFQ-0181,V013,Vantage Sensors GmbH,2025-06-10,203.45,26245.05,47,30,-0.95,conservative,16
BID-RFQ-0181-V021,RFQ-0181,V021,Helios Micro Systems,2025-06-10,212.08,27358.32,30,30,3.25,conservative,16
BID-RFQ-0182-V017,RFQ-0182,V017,Türk Makina A.Ş.,2025-05-31,57.75,14899.5,46,30,-10.85,aggressive_bidder,16
BID-RFQ-0182-V007,RFQ-0182,V007,Nakamura Tooling Co.,2025-06-02,66.14,17064.12,43,30,2.1,conservative,16
BID-RFQ-0182-V024,RFQ-0182,V024,BalticTech UAB,2025-06-02,64.62,16671.96,41,30,-0.25,reliable,16
BID-RFQ-0182-V019,RFQ-0182,V019,Emerald Isle Castings Ltd,2025-06-02,66.5,17157.0,23,30,2.66,conservative,16
BID-RFQ-0182-V009,RFQ-0182,V009,Fischer & Söhne KG,2025-06-02,60.94,15722.52,13,30,-5.93,relationship_focused,16
BID-RFQ-0182-V001,RFQ-0182,V001,Kovacs Precision GmbH,2025-05-31,63.2,16305.6,30,30,-2.44,reliable,16
BID-RFQ-0183-V021,RFQ-0183,V021,Helios Micro Systems,2025-06-05,174.56,36483.04,47,30,4.32,conservative,16
BID-RFQ-0183-V013,RFQ-0183,V013,Vantage Sensors GmbH,2025-06-04,174.87,36547.83,42,30,4.5,conservative,16
BID-RFQ-0183-V016,RFQ-0183,V016,Precision Arc Systems,2025-06-03,146.83,30687.47,20,30,-12.26,volatile,16
BID-RFQ-0183-V002,RFQ-0183,V002,Tanaka Electrical KK,2025-06-03,172.15,35979.35,48,30,2.88,conservative,16
BID-RFQ-0183-V018,RFQ-0183,V018,Guangzhou Mech & Elec Co.,2025-06-05,198.68,41524.12,22,30,18.73,aggressive_bidder,16
BID-RFQ-0184-V024,RFQ-0184,V024,BalticTech UAB,2025-05-14,181.89,58750.47,23,30,-2.95,reliable,16
BID-RFQ-0184-V001,RFQ-0184,V001,Kovacs Precision GmbH,2025-05-13,183.02,59115.46,34,30,-2.35,reliable,16
BID-RFQ-0184-V010,RFQ-0184,V010,Adriatic Fastenings d.o.o.,2025-05-14,175.91,56818.93,52,30,-6.14,aggressive_bidder,16
BID-RFQ-0184-V007,RFQ-0184,V007,Nakamura Tooling Co.,2025-05-16,195.48,63140.04,27,30,4.31,conservative,16
BID-RFQ-0184-V009,RFQ-0184,V009,Fischer & Söhne KG,2025-05-16,177.48,57326.04,33,30,-5.3,relationship_focused,16
BID-RFQ-0184-V022,RFQ-0184,V022,Andean Precision SRL,2025-05-14,177.23,57245.29,36,30,-5.44,aggressive_bidder,16
BID-RFQ-0184-V004,RFQ-0184,V004,Strömberg Hydraulics AB,2025-05-14,183.84,59380.32,39,30,-1.91,reliable,16
BID-RFQ-0184-V019,RFQ-0184,V019,Emerald Isle Castings Ltd,2025-05-16,183.88,59393.24,40,30,-1.89,conservative,16
BID-RFQ-0185-V013,RFQ-0185,V013,Vantage Sensors GmbH,2025-06-11,251.82,58674.06,27,30,1.36,conservative,16
BID-RFQ-0185-V006,RFQ-0185,V006,Bright Spark Electronics Ltd,2025-06-10,209.8,48883.4,21,30,-15.55,volatile,16
BID-RFQ-0185-V021,RFQ-0185,V021,Helios Micro Systems,2025-06-10,258.45,60218.85,22,30,4.03,conservative,16
BID-RFQ-0185-V016,RFQ-0185,V016,Precision Arc Systems,2025-06-13,230.99,53820.67,51,30,-7.02,volatile,16
BID-RFQ-0186-V003,RFQ-0186,V003,Patel Alloys Pvt Ltd,2025-06-09,187.0,36652.0,28,30,-2.18,relationship_focused,16
BID-RFQ-0186-V012,RFQ-0186,V012,Indra Copper Works,2025-06-07,185.96,36448.16,52,30,-2.73,reliable,16
BID-RFQ-0186-V023,RFQ-0186,V023,Sahara Industrial FZE,2025-06-06,191.36,37506.56,33,30,0.1,volatile,16
BID-RFQ-0186-V020,RFQ-0186,V020,Rajasthan Rare Earths Ltd,2025-06-06,176.57,34607.72,33,30,-7.64,relationship_focused,16
BID-RFQ-0186-V008,RFQ-0186,V008,Delta Composites Inc.,2025-06-07,172.84,33876.64,51,30,-9.59,aggressive_bidder,16
BID-RFQ-0186-V014,RFQ-0186,V014,Coastal Alloys Pty Ltd,2025-06-09,182.98,35864.08,31,30,-4.28,relationship_focused,16
BID-RFQ-0187-V020,RFQ-0187,V020,Rajasthan Rare Earths Ltd,2025-06-04,79.12,15744.88,54,30,-1.8,relationship_focused,16
BID-RFQ-0187-V008,RFQ-0187,V008,Delta Composites Inc.,2025-06-05,70.8,14089.2,46,30,-12.13,aggressive_bidder,16
BID-RFQ-0187-V005,RFQ-0187,V005,Cerro Negro Metals SA,2025-06-03,77.75,15472.25,41,30,-3.51,aggressive_bidder,16
BID-RFQ-0187-V023,RFQ-0187,V023,Sahara Industrial FZE,2025-06-04,74.08,14741.92,46,30,-8.06,volatile,16
BID-RFQ-0187-V014,RFQ-0187,V014,Coastal Alloys Pty Ltd,2025-06-02,74.46,14817.54,19,30,-7.58,relationship_focused,16
BID-RFQ-0187-V015,RFQ-0187,V015,Nordic Steel AS,2025-06-05,77.57,15436.43,54,30,-3.72,reliable,16
BID-RFQ-0187-V012,RFQ-0187,V012,Indra Copper Works,2025-06-05,76.63,15249.37,22,30,-4.89,reliable,16
BID-RFQ-0187-V003,RFQ-0187,V003,Patel Alloys Pvt Ltd,2025-06-05,76.0,15124.0,26,30,-5.67,relationship_focused,16
BID-RFQ-0188-V010,RFQ-0188,V010,Adriatic Fastenings d.o.o.,2025-05-14,109.86,27355.14,31,30,-18.01,aggressive_bidder,16
BID-RFQ-0188-V001,RFQ-0188,V001,Kovacs Precision GmbH,2025-05-13,129.79,32317.71,12,30,-3.13,reliable,16
BID-RFQ-0188-V007,RFQ-0188,V007,Nakamura Tooling Co.,2025-05-16,139.56,34750.44,37,30,4.16,conservative,16
BID-RFQ-0188-V019,RFQ-0188,V019,Emerald Isle Castings Ltd,2025-05-16,138.06,34376.94,39,30,3.04,conservative,16
BID-RFQ-0188-V024,RFQ-0188,V024,BalticTech UAB,2025-05-14,128.81,32073.69,45,30,-3.86,reliable,16
BID-RFQ-0189-V019,RFQ-0189,V019,Emerald Isle Castings Ltd,2025-07-10,223.61,19230.46,42,30,4.89,conservative,17
BID-RFQ-0189-V004,RFQ-0189,V004,Strömberg Hydraulics AB,2025-07-10,203.78,17525.08,26,30,-4.41,reliable,17
BID-RFQ-0189-V007,RFQ-0189,V007,Nakamura Tooling Co.,2025-07-09,218.48,18789.28,12,30,2.49,conservative,17
BID-RFQ-0189-V001,RFQ-0189,V001,Kovacs Precision GmbH,2025-07-09,213.8,18386.8,40,30,0.29,reliable,17
BID-RFQ-0189-V009,RFQ-0189,V009,Fischer & Söhne KG,2025-07-07,205.2,17647.2,12,30,-3.74,relationship_focused,17
BID-RFQ-0189-V022,RFQ-0189,V022,Andean Precision SRL,2025-07-09,185.76,15975.36,55,30,-12.87,aggressive_bidder,17
BID-RFQ-0189-V024,RFQ-0189,V024,BalticTech UAB,2025-07-10,203.65,17513.9,38,30,-4.47,reliable,17
BID-RFQ-0189-V010,RFQ-0189,V010,Adriatic Fastenings d.o.o.,2025-07-10,192.95,16593.7,36,30,-9.49,aggressive_bidder,17
BID-RFQ-0190-V021,RFQ-0190,V021,Helios Micro Systems,2025-07-01,494.97,181159.02,26,30,4.66,conservative,17
BID-RFQ-0190-V013,RFQ-0190,V013,Vantage Sensors GmbH,2025-07-01,477.44,174743.04,11,30,0.95,conservative,17
BID-RFQ-0190-V006,RFQ-0190,V006,Bright Spark Electronics Ltd,2025-06-29,481.89,176371.74,40,30,1.89,volatile,17
BID-RFQ-0190-V002,RFQ-0190,V002,Tanaka Electrical KK,2025-06-29,485.26,177605.16,18,30,2.6,conservative,17
BID-RFQ-0190-V011,RFQ-0190,V011,Solaris Power Components,2025-07-01,503.43,184255.38,29,30,6.45,volatile,17
BID-RFQ-0191-V021,RFQ-0191,V021,Helios Micro Systems,2025-07-17,642.51,125289.45,21,30,3.58,conservative,17
BID-RFQ-0191-V011,RFQ-0191,V011,Solaris Power Components,2025-07-16,657.47,128206.65,14,30,5.99,volatile,17
BID-RFQ-0191-V006,RFQ-0191,V006,Bright Spark Electronics Ltd,2025-07-15,618.74,120654.3,24,30,-0.25,volatile,17
BID-RFQ-0191-V002,RFQ-0191,V002,Tanaka Electrical KK,2025-07-17,656.63,128042.85,22,30,5.86,conservative,17
BID-RFQ-0191-V013,RFQ-0191,V013,Vantage Sensors GmbH,2025-07-16,640.56,124909.2,40,30,3.27,conservative,17
BID-RFQ-0192-V021,RFQ-0192,V021,Helios Micro Systems,2025-06-27,480.01,94561.97,55,30,1.42,conservative,17
BID-RFQ-0192-V013,RFQ-0192,V013,Vantage Sensors GmbH,2025-06-25,481.73,94900.81,29,30,1.78,conservative,17
BID-RFQ-0192-V011,RFQ-0192,V011,Solaris Power Components,2025-06-24,496.26,97763.22,31,30,4.85,volatile,17
BID-RFQ-0192-V016,RFQ-0192,V016,Precision Arc Systems,2025-06-25,413.5,81459.5,27,30,-12.63,volatile,17
BID-RFQ-0192-V002,RFQ-0192,V002,Tanaka Electrical KK,2025-06-25,468.04,92203.88,29,30,-1.11,conservative,17
BID-RFQ-0193-V005,RFQ-0193,V005,Cerro Negro Metals SA,2025-06-24,319.56,45697.08,54,30,-8.15,aggressive_bidder,17
BID-RFQ-0193-V008,RFQ-0193,V008,Delta Composites Inc.,2025-06-24,349.19,49934.17,39,30,0.37,aggressive_bidder,17
BID-RFQ-0193-V012,RFQ-0193,V012,Indra Copper Works,2025-06-24,338.75,48441.25,23,30,-2.63,reliable,17
BID-RFQ-0193-V015,RFQ-0193,V015,Nordic Steel AS,2025-06-22,325.91,46605.13,40,30,-6.33,reliable,17
BID-RFQ-0193-V003,RFQ-0193,V003,Patel Alloys Pvt Ltd,2025-06-22,327.38,46815.34,45,30,-5.9,relationship_focused,17
BID-RFQ-0193-V020,RFQ-0193,V020,Rajasthan Rare Earths Ltd,2025-06-22,342.2,48934.6,39,30,-1.64,relationship_focused,17
BID-RFQ-0193-V014,RFQ-0193,V014,Coastal Alloys Pty Ltd,2025-06-25,337.1,48205.3,37,30,-3.11,relationship_focused,17
BID-RFQ-0194-V017,RFQ-0194,V017,Türk Makina A.Ş.,2025-07-02,124.6,47971.0,13,30,-7.0,aggressive_bidder,17
BID-RFQ-0194-V009,RFQ-0194,V009,Fischer & Söhne KG,2025-07-04,121.34,46715.9,53,30,-9.43,relationship_focused,17
BID-RFQ-0194-V007,RFQ-0194,V007,Nakamura Tooling Co.,2025-07-02,133.79,51509.15,28,30,-0.14,conservative,17
BID-RFQ-0194-V010,RFQ-0194,V010,Adriatic Fastenings d.o.o.,2025-07-02,103.26,39755.1,25,30,-22.93,aggressive_bidder,17
BID-RFQ-0194-V024,RFQ-0194,V024,BalticTech UAB,2025-07-01,134.46,51767.1,23,30,0.36,reliable,17
BID-RFQ-0194-V022,RFQ-0194,V022,Andean Precision SRL,2025-07-01,115.54,44482.9,17,30,-13.77,aggressive_bidder,17
BID-RFQ-0194-V004,RFQ-0194,V004,Strömberg Hydraulics AB,2025-07-03,129.58,49888.3,24,30,-3.29,reliable,17
BID-RFQ-0194-V001,RFQ-0194,V001,Kovacs Precision GmbH,2025-07-01,129.11,49707.35,38,30,-3.64,reliable,17
BID-RFQ-0195-V010,RFQ-0195,V010,Adriatic Fastenings d.o.o.,2025-06-23,104.3,35253.4,49,30,-7.52,aggressive_bidder,17
BID-RFQ-0195-V019,RFQ-0195,V019,Emerald Isle Castings Ltd,2025-06-24,115.47,39028.86,30,30,2.38,conservative,17
BID-RFQ-0195-V007,RFQ-0195,V007,Nakamura Tooling Co.,2025-06-24,118.38,40012.44,19,30,4.96,conservative,17
BID-RFQ-0195-V001,RFQ-0195,V001,Kovacs Precision GmbH,2025-06-25,106.55,36013.9,23,30,-5.52,reliable,17
BID-RFQ-0195-V017,RFQ-0195,V017,Türk Makina A.Ş.,2025-06-23,103.44,34962.72,11,30,-8.28,aggressive_bidder,17
BID-RFQ-0195-V024,RFQ-0195,V024,BalticTech UAB,2025-06-24,107.23,36243.74,33,30,-4.92,reliable,17
BID-RFQ-0195-V009,RFQ-0195,V009,Fischer & Söhne KG,2025-06-23,108.09,36534.42,26,30,-4.15,relationship_focused,17
BID-RFQ-0195-V004,RFQ-0195,V004,Strömberg Hydraulics AB,2025-06-25,107.48,36328.24,20,30,-4.7,reliable,17
BID-RFQ-0196-V006,RFQ-0196,V006,Bright Spark Electronics Ltd,2025-07-06,56.73,1872.09,15,30,-3.84,volatile,17
BID-RFQ-0196-V002,RFQ-0196,V002,Tanaka Electrical KK,2025-07-06,61.94,2044.02,20,30,4.99,conservative,17
BID-RFQ-0196-V011,RFQ-0196,V011,Solaris Power Components,2025-07-06,65.63,2165.79,45,30,11.25,volatile,17
BID-RFQ-0196-V018,RFQ-0196,V018,Guangzhou Mech & Elec Co.,2025-07-08,63.07,2081.31,27,30,6.91,aggressive_bidder,17
BID-RFQ-0197-V002,RFQ-0197,V002,Tanaka Electrical KK,2025-07-09,527.64,70176.12,30,30,3.54,conservative,17
BID-RFQ-0197-V013,RFQ-0197,V013,Vantage Sensors GmbH,2025-07-08,509.46,67758.18,13,30,-0.03,conservative,17
BID-RFQ-0197-V021,RFQ-0197,V021,Helios Micro Systems,2025-07-07,519.36,69074.88,39,30,1.91,conservative,17
BID-RFQ-0198-V004,RFQ-0198,V004,Strömberg Hydraulics AB,2025-06-17,63.86,19285.72,53,30,-1.68,reliable,17
BID-RFQ-0198-V010,RFQ-0198,V010,Adriatic Fastenings d.o.o.,2025-06-18,60.25,18195.5,48,30,-7.25,aggressive_bidder,17
BID-RFQ-0198-V007,RFQ-0198,V007,Nakamura Tooling Co.,2025-06-17,69.8,21079.6,18,30,7.47,conservative,17
BID-RFQ-0198-V009,RFQ-0198,V009,Fischer & Söhne KG,2025-06-17,62.39,18841.78,34,30,-3.95,relationship_focused,17
BID-RFQ-0198-V019,RFQ-0198,V019,Emerald Isle Castings Ltd,2025-06-19,65.26,19708.52,37,30,0.47,conservative,17
BID-RFQ-0198-V022,RFQ-0198,V022,Andean Precision SRL,2025-06-18,60.11,18153.22,35,30,-7.46,aggressive_bidder,17
BID-RFQ-0198-V001,RFQ-0198,V001,Kovacs Precision GmbH,2025-06-17,63.33,19125.66,39,30,-2.5,reliable,17
BID-RFQ-0198-V024,RFQ-0198,V024,BalticTech UAB,2025-06-19,63.4,19146.8,50,30,-2.4,reliable,17
BID-RFQ-0199-V004,RFQ-0199,V004,Strömberg Hydraulics AB,2025-07-14,131.63,13031.37,48,30,-3.81,reliable,17
BID-RFQ-0199-V001,RFQ-0199,V001,Kovacs Precision GmbH,2025-07-14,135.76,13440.24,32,30,-0.79,reliable,17
BID-RFQ-0199-V007,RFQ-0199,V007,Nakamura Tooling Co.,2025-07-12,145.59,14413.41,13,30,6.39,conservative,17
BID-RFQ-0199-V017,RFQ-0199,V017,Türk Makina A.Ş.,2025-07-12,123.84,12260.16,49,30,-9.5,aggressive_bidder,17
BID-RFQ-0199-V024,RFQ-0199,V024,BalticTech UAB,2025-07-14,132.1,13077.9,38,30,-3.46,reliable,17
BID-RFQ-0199-V019,RFQ-0199,V019,Emerald Isle Castings Ltd,2025-07-14,139.21,13781.79,19,30,1.73,conservative,17
BID-RFQ-0199-V010,RFQ-0199,V010,Adriatic Fastenings d.o.o.,2025-07-13,121.18,11996.82,15,30,-11.44,aggressive_bidder,17
BID-RFQ-0199-V009,RFQ-0199,V009,Fischer & Söhne KG,2025-07-13,129.72,12842.28,22,30,-5.2,relationship_focused,17
BID-RFQ-0200-V006,RFQ-0200,V006,Bright Spark Electronics Ltd,2025-06-30,117.09,55383.57,14,30,-4.68,volatile,17
BID-RFQ-0200-V021,RFQ-0200,V021,Helios Micro Systems,2025-06-27,122.54,57961.42,20,30,-0.24,conservative,17
BID-RFQ-0200-V002,RFQ-0200,V002,Tanaka Electrical KK,2025-06-28,123.92,58614.16,40,30,0.88,conservative,17
BID-RFQ-0200-V011,RFQ-0200,V011,Solaris Power Components,2025-06-29,122.82,58093.86,24,30,-0.01,volatile,17
BID-RFQ-0200-V016,RFQ-0200,V016,Precision Arc Systems,2025-06-30,119.7,56618.1,47,30,-2.56,volatile,17
BID-RFQ-0201-V007,RFQ-0201,V007,Nakamura Tooling Co.,2025-07-05,288.09,26216.19,19,30,2.77,conservative,17
BID-RFQ-0201-V017,RFQ-0201,V017,Türk Makina A.Ş.,2025-07-06,263.18,23949.38,29,30,-6.12,aggressive_bidder,17
BID-RFQ-0201-V004,RFQ-0201,V004,Strömberg Hydraulics AB,2025-07-08,267.99,24387.09,37,30,-4.4,reliable,17
BID-RFQ-0201-V024,RFQ-0201,V024,BalticTech UAB,2025-07-07,264.39,24059.49,41,30,-5.69,reliable,17
BID-RFQ-0201-V019,RFQ-0201,V019,Emerald Isle Castings Ltd,2025-07-07,282.21,25681.11,31,30,0.67,conservative,17
BID-RFQ-0201-V001,RFQ-0201,V001,Kovacs Precision GmbH,2025-07-08,264.76,24093.16,10,30,-5.55,reliable,17
BID-RFQ-0202-V016,RFQ-0202,V016,Precision Arc Systems,2025-07-07,172.33,15337.37,10,30,-12.67,volatile,17
BID-RFQ-0202-V013,RFQ-0202,V013,Vantage Sensors GmbH,2025-07-05,206.94,18417.66,52,30,4.87,conservative,17
BID-RFQ-0202-V011,RFQ-0202,V011,Solaris Power Components,2025-07-07,185.11,16474.79,49,30,-6.2,volatile,17
BID-RFQ-0202-V021,RFQ-0202,V021,Helios Micro Systems,2025-07-05,202.63,18034.07,47,30,2.68,conservative,17
BID-RFQ-0202-V002,RFQ-0202,V002,Tanaka Electrical KK,2025-07-07,195.71,17418.19,39,30,-0.83,conservative,17
BID-RFQ-0202-V006,RFQ-0202,V006,Bright Spark Electronics Ltd,2025-07-07,191.24,17020.36,35,30,-3.09,volatile,17
